text,class_label
iyah gempa dong dan lumayan besar juga yaampun itu td yg meeting gak ada yg berasa,eyewitness
lagi fokus wfh tiba tiba gempa didalam gedung takut rubuh mau keluar takut virus apa daya,eyewitness
lgi kelas online trus ada gempa be like mau kabur tpi ini lgi ngebahas yg penting cuma diem terpaku wkwk celingak celinguk,eyewitness
yaa allah pen ngakak liat abng sendiri panik bangunin ak karna ada gempa dan aku bangun malah bengong sambil ngomong apa tu gempa parah si,eyewitness
ternyata bukan pusing kelaparan melainkan gempa dan gak lama dipanggil uwak eh udh dimasakin indomi goreng pakai telur mata sapi alhamdulillah tapi nggak enak hati aku ah gak dimakanpun mubazir yaudah anggap aja rezeki,eyewitness
lagi rebahan trus ngerasa kok goyang langsung manggi adik aku trus kami tatap an bener ternyata goyang mama juga teriak langsung lari keluar kamar panik bgt sempet nya ngambil celana yaallah baru kali ini ngerasain gempa lagi yaallah jangan lagi,eyewitness
gua kira gua yg ngantuk kagi gua geter taunya gempa ya semoga selalu dalam lindungan allah aammiin,eyewitness
gue lagi di tempat tidur nonton drakor trus tbtb kerasa goyang gue pikir apaan ternyata gempa,eyewitness
pantesan tadi lagi tiduran dikasur ngerasa goyang goyang sendiri sekitar sampe detik ternyata ada gempa,eyewitness
aku ngerasa tapi mikirnya dijailin pas mama bilang gempa beneran baru percaya wkwwk,eyewitness
jadi tadi sekitar jam gw ngerasain gempa y meskipun tempat gw rada jauh dari sukabumi tapi sad nya gw doang yang ngerasainn tmn gw kaga ad ampe diblg ngigo gw,eyewitness
tumben gempa sampe pekanbaru mana kerasa kalii,eyewitness
alhamdulillah lokasi gempa jauh sama aku cuma ya kerasa banget,eyewitness
ada orang di dalem ruangan yang sama cuma diriku yang berasa gempa,eyewitness
gua lg rebahan kaget ada gempa kek tiba gua jatoh gitu langsung ngibrit keluar tp keluarga gua pada gak ngerasa aing panik sorangan asli,eyewitness
barusan terjadi gempa di padang lawas pulau sumatra tv one,eyewitness
akhirnya selama tahun hidup di dunia untuk pertama kalinya ak merasakan gempa bumi,eyewitness
sekalinya otak bergoyang mikir jawaban ternyata kasur ikut bergoyang gegara gempa manggil ortu bilang ada gempa dijawab ah halu ituma lagi mimpi kali,eyewitness
beneran gempa di sukabumi ternyata huuu,eyewitness
kaget kirain yang di selat sunda meletus gempa,eyewitness
yaampon di bogor baru kerasa menit lalu dah,eyewitness
lg rapat lari semua dong,eyewitness
kan bener buset warga rebahan kek gua langsung keombang ambing barusan,eyewitness
terasa banget di bogor td pas lg duduk kursi goyang innalillahi semoga alloh sll melindungi kt dr mara bahaya dan bencana,eyewitness
yallah pantesan berasa bangetttt semoga kita semua selalu dalam lindungan allah yaa aamiinnnnnnn,eyewitness
di bogor kerasa bgt bgt bgttt stay safe semuanyaaa,eyewitness
lebak kerasa bgt tadi lagi rebahan,eyewitness
gw lagi biker dikira halusinasi goyang sendiri taunya gempa beneran,eyewitness
tumben bgt se kerasa dan se lama tadi sampe takut aku,eyewitness
pantesinnnn gede bgt org rumah pada keluar semua woyyy,eyewitness
yaallah aku yg ada di bogor ngerasain sampe kaget,eyewitness
terasa banget di sini udah gitu hujah gedeh lagi,eyewitness
bmkg udh di pantau bgt pgn tau infonya bener apa ga ternyata bener gempa yaallah,eyewitness
bangunin orang rumah ngasih tau ada gempa malah dibilang halu,eyewitness
jember krasa mbak kost langsung heboh,eyewitness
banyuwangi berasa keras bgt,eyewitness
lumajang kerasa banget semoga baik baik ya semuanya,eyewitness
iyaa ndahhh di bali juga smpe aku kebangun tv goyang dong,eyewitness
lombok kerasaaa dan lama,eyewitness
jember kerasa jam malem gengs,eyewitness
pantesan sampe blitar la,eyewitness
di bali yg sekecil upil berasa disemua daerah njir wkwkw tp gpp lahh lumayan kejutan pagi,eyewitness
sampek gemeter gara kaget banyuwangi kerasaa,eyewitness
pantes jember kerasa banget lah,eyewitness
gede bgt anjirr gw di kuta ni btw,eyewitness
di mataram lombok terasa banget,eyewitness
kerasa bangetr anjay gua satu keluarga kebangun semua,eyewitness
iya aku juga kerasa semoga diberi keselamatan semua saya posisi di deket bandara jl tuban,eyewitness
lombok kerasa banget lumayan agak lama juga,eyewitness
jember kerasa banget mayan lama,eyewitness
bondowoso kerasa lama banget,eyewitness
banyuwangi terasa kenceng banget,eyewitness
yawlah min di bali seriusan sampe ke lotim berasa bener loh,eyewitness
yaallah lagi makan di lantai atas ampe larilarian ke bawah berasa bangetttt,eyewitness
banyuwangi kerasa kaget bgt sampe gaberani tidur huhu,eyewitness
sampe jogja nihh kerasa asli,eyewitness
dibagian bolaang mongondow baru aja ada gempa juga,eyewitness
i felt it di bitung lumayan bergoyang sih,eyewitness
berasa skali kami di manado,eyewitness
berasa bgt di manado ampe kaget aing buru kluar,eyewitness
udah ngantuk mo otw mimpi malah goyang jdi melek lgi kan nying,eyewitness
terasa sampai sangatta kutai timur ikut terasa sekali goyangnya,eyewitness
masamba sulsel jga terasa semoga kita semua selalu berada di lindungan allah,eyewitness
luwu utara goyang tempat tidur ku min langsung bangun sy,eyewitness
gempa terasa di tempat kami polewali mandar prov sulbar,eyewitness
tetangga keluar rumah semua yaallah palu,eyewitness
pusing mau keluar rumah takut corona mau diem dalam rumah ada gempa,eyewitness
mau lari keluar rumah tapi tidak jadi karna sy rakyat yg mendengar perintah dari pemerintah untuk tetap didalam rumah,eyewitness
mamuju kerasa bgt sumpah masih gemetan sampe sekarang,eyewitness
kerasa banget sampe polman,eyewitness
iya saya lagi di palu terasa banget tiba pintu sama lemari bergoyangan ternyata gempa,eyewitness
lumayan buat warga kab pasangkayu bisa berkumpul ditengah malam,eyewitness
bukan masalah trauma kalo kekuatan gempanya juga udah main lima koma dgn jarak yg tidak jauh tetap auto lari apalagi tengah malam,eyewitness
terasa sekali gempanya di palolo kab sigi,eyewitness
sudah tidur nyenyak berasa goyang langsung lompat dari temat tidur ngecek anak sambil waspada siap kabur keluar,eyewitness
manado kerasa banget auto bangun hm,eyewitness
berasa banget sampe manadoo,eyewitness
kebangun astaga kuat banget stay safe,eyewitness
jailolo kerasa banget padahal baru tidur,eyewitness
sampe kebangun tidur di minut kerasa banget,eyewitness
baru mau nanya ke admin pusat gempanya di mana ehhh udah di update manado kerasa,eyewitness
kerasa bgt sampe manado lagi tidur auto bangun dong,eyewitness
di cilograng kerasa sekilas tapi getarannya lumayan besar,eyewitness
iya min kerumah saya kerasa bergemuruh,eyewitness
kota tidore kuat sekali getarannya,eyewitness
pusatnya disitu kayaknya kak makanya kuat sekali ternate juga terasa kuat,eyewitness
baru pernah di ternate tapi getarannta sekuat tadi,eyewitness
terasa banget saya di kota ternate,eyewitness
getarannya untuk kota ternate sangat kuat,eyewitness
ini berasa sampe sulut dong di bolmut entah ini gempa yang sama atau ngga gak ada update an gempa disekitar daerahku yg ada ini doang,eyewitness
kirain perasaan doang eh gempa asli,eyewitness
ga sampe ternyata tapi cukup buat goyang rumah,eyewitness
oalah beneran ternyata gempa ku kira halusinasi cukup kerasa sampe bali semoga semua dalam lindungan tuhan,eyewitness
udah nunggu postingan beemkageh daritadi senapsaran kok sampe kerasa disini dimana pusatnya,eyewitness
pantesan berasa bnget di blitar kaca pada getar,eyewitness
hoo pantesan tadi lagi nonton tv sama mama kok berasa ada yg goyang tapi cuma sebentar doang sih,eyewitness
kuat skali ya allah sampe lampu tidur jatuh dr atas lemari astagfirullah trus ada susulan tapi kecil ya allah ya rabb,eyewitness
kenceng bangeet padahal kemaren baru gempa skarang lagi,eyewitness
kuat sekali kali ini yg kmrn juga kuat tpi barusan lebih kuat lgi guncangannya ya allah,eyewitness
ta qra cmn prasaan langsung buka tweet trnyata benar gempa,eyewitness
cukup lama alhamdulillah tidak diatas jika diatas bisa bahaya,eyewitness
di titik yg hampir sama keep praying and stay safe kali ini gw berasa kok ada gempa,eyewitness
aku diternate dan ngerasain x dan itu kuat melebihi itu,eyewitness
kuat skli bahkan menurut kami melebihi itu,eyewitness
baru kali ini kebangun gr gempa ini aslii kuat bgt,eyewitness
tadi sempet ngiranya pas atap rumah bunyi kretek kirain burung cari makan baru ngeh gempa,eyewitness
sukurlah tidak berpotensi sunami padahal lama sepertinya lebih dari detik,eyewitness
berasa magnitudo apa mungkin kedalamannya yah,eyewitness
gempa yg kali ini kuat skali padahal beda dari yg kemaren,eyewitness
kayakny ini lebih terasa kuat daripada yang kmaren kirain akan lebih dari saking kuatnya gempa lampu tidur yg di atas lemari sampe jatuh dan tidak cuma sekali ada beberapa kali gempa yang terasa pagi ini,eyewitness
tadi sempet ngiranya pas atap rumah bunyi kretek kirain burung cari makan baru ngeh gempa,eyewitness
sumpah mama bangun teriak gempa aku shock kaget aku pribadi ga ngerasa apa pas liat di bmkg masa gempa nya di ambon gmn si,dontknow
kan takut gempa ga sih tadi pagi aku gini siah,dontknow
tolong tadi banget ada yang ngerasa gempa ga,dontknow
apalagi aku njel masih trauma gempa jogja dlu ga ilang sampe skrng gempa dikit aja jantung kek mau copot main hp sih jadi kaga kerasa iya tida,dontknow
gempanya plsu btw gempa asli buatan amrika ya kak,dontknow
kalo waktu itu kasur gw kan tingkat ya trus gw lagi tiduran di tengah eh goyang gw udh panik y kan gw ampe keluar trus teriak ma gempa ma gempa gataunya kucing gw lagi garuk garuk di kasur atas,dontknow
malam ini yang sangat membuat hati ini bergetar kencang gempa aja kalah getaran nya dibanding hati aing bos,dontknow
sakit bgt ni kaki abis turun tangga dr lt ground floor perkara gempa perasaan kmrn gpp knp skg sakit bgt sii dipake bwt jalan,dontknow
bikin komedo dimuka gua keluar semua udah kek dimuka gua ada gempa lokal,dontknow
ada yg gempa tapi bukan bencana,dontknow
jangan ditahan ntar gempa,dontknow
bangun gempa gasih,dontknow
yg penting holidei walopun kena gempa kesetrum mengigil wkwkkwkwk,dontknow
sriusan masa jam gua ngerasa ada gempa ampe kali geter dan ga ngerasa pusing juga pas abis itu galama cek twt g ada info baru baru ini ada di ambon jauh bngt dr jakarta,dontknow
lalu semua list ditolak dosen karna terlalu susah nanti gak lulus org yg gakngerti emg selalu kepedean akhirnya disarankan topiknya rekonstruksi gempa di palu samaan kyk temen gue cuma ya mau gamau nyamain progres biar udh siap ngambil datanya barengan ke palu abis lebaran,dontknow
kalo bersatu jadi gempa bumi dongg,dontknow
jd keinget thn posisi lg di warnet gempa x kepala pusing bgt pc pada gerak gitu ih inget bgt dah,dontknow
pernah sekali lihat eps dia ketemu mamanya dan itu lagi gempa atau apa dan kepisah lagi itu dia udah salaman sama mamanya,dontknow
hah gempa kapan dimana,dontknow
lg enak tidur tau kebangun kek berasa gempa,dontknow
blm joget udh gempa td d bogor mak klo joget bumi belah dua,dontknow
pernahkah anda membayangkan bagaimana melacak sejarah gempa bumi tsunami lewat sebuah mitos inilah yang dilakukan oleh eko yulianto pelacak jejak tsunami purba dari lipi ia mengungkap jejak tsunami purba dalam mitos nyi roro kidul waktunyalokadata,dontknow
woi ini gempa atau gua doang yg gemeteran,dontknow
dibilangin dari dulu yg punya harga diri disini cuma gempa longsor tsunami,dontknow
initeh ada gempa ga si asa bergoncang goncang gini muter kek korsel,dontknow
eh gempa ya,dontknow
kamu merasa gempa gak ada kamu yang mengguncang hatiku sih,dontknow
ini tadi barusan beneran ada gempa keras banget apa diriku sedang bermimpi sampe kebangun yaaallah astaghfirullah,dontknow
kpr donk paling engga kalo gempa panik nya gak kyk di bangunan tinggi,dontknow
ini kenapa badan gua kadang goyang goyang anjir efek gempa kemarin,dontknow
ini gempa ya apa gua suggest doang,dontknow
mamanya habis mimpi gempa kayaknya,dontknow
tidak kalah prihatinnya wabah dbd sudah ribuan orang yg terkena belum gempa bumi mudah an pemerintah lebih focus lagi dlm pelayanan ke masyarakat bukan bikin gaduh dan debat kusir yg ga jelas,dontknow
binatang ngengat tidak dapat terbang selama gempa bumi,dontknow
konsep insya allah itu sebenarnya pengucapan janji yg memang benar akan kita tetapi gugur kewajibannya bila terjadi sesuatu yg kita tdk bisa menepatiny kebalaran gempa banjir tabrakan dll tapi dlm kultur masyarakat banjar atau mungkin indo d jadikn bisa iya bisa tidak,dontknow
kalian gempa nggak,dontknow
kpr bang lama sii tp kan jadi milik pribadi trus ada di lantai bawah nya soal nya klo apartemen yg ada kita di lt atas syerem klo gempa,dontknow
belum latsar min masih disuruh nungguin btw aku cpns palu yg lalu sempat kena gempa likuifaksi,dontknow
tempat gua jauh dari gempa dah perasaan,dontknow
efek gempa kali,dontknow
iya mirip debu kalo kabut kan kayak jd basah gt ke baju ini mah enggak tp katanya gavada kolerasinya gempa sm kabut itu hehe,dontknow
kebiasaan tidur kecepetan jd apa gatau pernah waktu itu ada gempa w udah molor trs dibangunin emak gue gue kira gue udh meninggal yaudahlah enaknya kemana kita,dontknow
berita gempa kemarin kalah sama berita korona gaes bosen asli liat berita korona mulu,dontknow
td mlm selalu merasa gempa gt taunya emg ak yg pusing,dontknow
begitu gempa bumi panik nyari tuhan lo tolol,dontknow
ditunda nanti dilaksanakan setelah corona mereda mungkin menjelang pilpres gimana tuh makin beruntung aja anies baswedan yak kalo jokowi maksa asian games saat gempa demi pilpres pura pura peduli abis itu korban bencana ga diurus lagi wkwkwk,dontknow
semalem serem bet itu gludug apa petir apa gempa jingann ampe kasur geter mati lampu,dontknow
ibu ha haaa haaaaa me hacium ibu haaachiumm alhamdulillah me alhamdulillah ayah tiberrr haaaaaachooommm me astaghfirullah ya allah gempa bumi ke ni,dontknow
lalu ini dengan pasir putihnya yang lembut banget kayak bubuk gitu adalah tanjung aan dulu di tengah dua bukit itu ada batu payung namun karena gempa sudah runtuh mandalikalombok genpostingmataram destinasisuperprioritas,dontknow
ada gempa buatan ya hyung wkwk,dontknow
pariwisata lombok sempat terguncang akibat gempa dahsyat thn lalu tapi sekarang lombok udah bangkit lo genpostingmataram destinasisuperprioritas mandalikalombok,dontknow
lu ngomongin gempa yang mana dah nun,dontknow
gempa sudah tidak waras,dontknow
otewe ka lokasi gempa kalapanunggal gw mau hajar tuh para komplotan penipu,dontknow
gilak gempa menggemparkan dunia,dontknow
berita gempa bumi senyap,dontknow
cara rezim yg katanya harus dipercaya memberi info orang korban bencana meninggal dunia dia dibawa ke rs kondisi badannya hancur tertimpa gedung ambruk akibat gempa dia meninggal karena sebelumnya mengindap penyakit jantung dan tbc,dontknow
semalem mimpi lagi di di kantor ada gempa kenceng bgt sampe kebanting banting badan bangun bangun pusingnya bukan main,dontknow
heh udah berapa taun ini ga ada rencana bikin dunia pertekukan gempa apa,dontknow
waktu lombok kena gempa berkali kalian sebut itu cobaan tapi waktu gunung agung meletus sekali kalian sebut azab soalnya di bali banyak maksiat wow ternyata kami mengerti knp semesta membuat gunung agung meletus agar mengingatkan kami kalau selama ini kami dianak tirikan,dontknow
gempa corona makasih,dontknow
iya gempa iya sabar,dontknow
banyak kali superpower lgbt ini bikin gempa lah gunung meletus lah tsunami lah coronavirus lah,dontknow
eh gempa gasi,dontknow
mon maap itu layar hp abis kena gempa jd retak wkwkwk,dontknow
kirain gempa taunya emang komputernya goyang gara gara gue,dontknow
hayo gempa jangan mancing keributan,dontknow
wkwkwkwk meledak anjir makanya klo main pelan gempa lokal kan jadinya,dontknow
ini ada gempa bumi apa gua ngigo,dontknow
bentuk capenya aku halusinasi ada gempa teriak sendiri di ruangan tidur bentar pliss,dontknow
tsunami di aceh lumpur di sidoarjo gempa jogja palu lombok sukabumi wedus gembel merapi dan pada nyebut bencana musibah cobaan lawak lu,dontknow
gurarararara tawa whitebeard tahukah kamu tawanya itu juga melambangkan kekuatannya gura gura no mi alias buah gempa gempa,dontknow
wah fix udh gempa diri hati longsor banjir airmata apada serah lu,dontknow
emang sih kalo pas manasin bikin kuping budek tapi gak segitunya juga encum lo kira gempa apa,dontknow
kalo kau yg nyanyi skip aja bisa gempa bumi ntar,dontknow
jawa beberapa waktu ini sering gempa darat ya,dontknow
tiap hari ngerasanya kek gempa taunya darah rendah,dontknow
aries ketemu aries gempa,dontknow
kyk ada gempa barusan,dontknow
ini gempa atau badan yg emg gemeteran aja,dontknow
anjrit gempa ga sih mau tidur juga,dontknow
thanks buat tambahan infonya kak yes lagu ini asal muasalnya karena bencana gempa tohoku maret yang karena penyebab dan magnitudenya jadi menyebabkan tsunami tbh aku bisa lebih fasih cerita gempa ini daripada lagu tenohira ga kataru koto,dontknow
semalam kirain ada gempa lg tidur tiba kasur goyang auto bangun dan bilang aa aya lini krn lampu dimatiin jadi gk keliatan kalo yg bikin goyang itu suami lg garuk kaki pake kaki dia sendiri krn banyak nyamuk,dontknow
bilang ma tadi kerasa gempa ga,dontknow
tidur jam malem terus bangun subuh jam ngantuk banget tidur lagi eh kebangun kaya ngerasa ada gempa tau tau udah jam lebih gini banget kalau rebahan udah menyerang,dontknow
gempa siapa nya gempi,dontknow
kerasa kek gempa,dontknow
ga tau ya kalo besok disana kena gempa bumi yang episentrumnya di daratan gara mengusir ulama,dontknow
td pas keramas tiba mo jatoh gue kira gempa anjir,dontknow
aku tuh orangnya perhitungan apa dihitung kekuatan tanah kekuatan pondasi beban jembatan pergeseran gempa tinggi bangunan debit air curah hujan koefisien gesek ban pesawat waktu traffic light kemiringan jalan siratolmustaqim semua dihitung,dontknow
pertengahan bulan ketiga dan kita udah menghadapi banjir ditinggal kobe gigi gempa kasus pelecehan seksual covid,dontknow
ibuk deeeekk tompel kok hidunge berdarah nada panik aku hahh berdarah ngopo ikutan panik habis tak liat ealaaa cuma kecakar dikit doang heboh bgt kek ada gempa,dontknow
gaberasa ada gempa boy ke kos jira pas aku make celana pendek baju pendek jadi panik,dontknow
nonton berita soal gempa reporternya nanya betah tinggal di sini pengungsian bu what the hell dude,dontknow
metrosiang maret tepat tahun peringatan bencana gempa dan tsunami fukushima jepang yang juga memicu paparan radiasi nuklir dari ledakan reaktor pembangkit listrik hingga saat ini berbagai upaya dilakukan untuk bangkit dari bencana termasuk upaya dekontaminasi nuklir,dontknow
banjir corona gempa ntah cobaan apalagi berikutnya semoga kalian selalu dlm lindungannya,dontknow
pindahan ngak ada modal lebih baik maksimal dana yg ada itu keselamatan warganya yg disebabkan faktor alam gunung mn meletus gempa bumi dan faktor lain virus corona dan dbd saat ini,dontknow
naik lift mulu berasa gempa klo diri,dontknow
takut kalo lagi gempa gimana,dontknow
ih apaansi ko ngerasa goyang mulu ya ni kasur gempa bukan si,dontknow
kok gak percaya banget sih dengan solidaritas kemanusiaan masyarakat kita salah satu bencana alam gempa bumi di yogya jadi ajang penelitian dan pelajaran penting di dunia ttg bagaimana solidaritas warga bekerja optimal,dontknow
pada rumah tahan gempa yang menerapkan konsep barrataga tetap berdiri menentang gempa yogyakarta kualitas bangunannya bersandar pada kecakapan mandor,dontknow
kadang lucu mikir belum genap th tinggal di jkt tapi udh menghadapi banyak hal yg seru mulai dari demo gempa banjir x blackout covid nanti apa lagi hahaa mungkin memang diproses bukan menjadi manusia yg gampangan kali ya haahaa daily strong,dontknow
desain lebih baik bisa kita temukan pada inovasi rumah tahan gempa lainnya sebut saja barrataga yang memiliki banyak keunggulan biaya lebih hemat mutu bangunan lebih baik waktu pengerjaan lebih cepat nyaman dihuni dan indah dipandang,dontknow
gua kira gempa ternyata tangan gua yg tremor,dontknow
sumpah mama bangun teriak gempa aku shock kaget aku pribadi ga ngerasa apa pas liat di bmkg masa gempa nya di ambon gmn si syahfira angela angela syahfira march,dontknow
ada besi bukan berarti itu tiang konstruksi kan lagian tiang kok setebal dinding kayaknya cuma buat jadi bingkai pasangan bata batako dari foto lain yang kuliat dr gempa ini ada tiang pun tidak memadai penampangnya terlalu kecil,dontknow
heran aing kenapa sampai sekarang masih trauma yang namanya gempa tiap ada gempa pasti yang pertama keluar aing mulu heran,dontknow
tadi gempa bukansih,dontknow
astaghfirullah kaum sodom jgn bnyk tingkah kmu yyy ntar kena gempa kita ikut repot,dontknow
nah kan dah tuh nyampe rumah terus dia beneran wa aku dong pake salam dan perkenalan bukan p doang aku bales singkat dan seperlunya karena lagi chatan sama mas crush bahas gempa yang di cianjur aww mllu bngett terus kang ojolnya udah mulai bikin risih gitu chatnya kaya,dontknow
pledis pledis pledis sampai kapan engkau akan seperti ini apakah harus menunggu matahari terbit dari barat apakah harus menunggu cairnya seluruh es di kutub utara apakah harus menyaksikan gempa bumi terdahsyat terlebih dahulu,dontknow
itu kalo gempa kolam renangnya roboh nambah jd gelombang pasang loh,dontknow
kerasa gempa ga sih,dontknow
kelingan guyupnya orang habis gempa bisa mandiri bikin posko sendiri pun bener momen tidak terlupakan,dontknow
semesta berbicara tanpa bersuara kadang ia buta aksara mereka bilang ini buang buang waktu tapi bagiku ini adalah candu seperti hadirmu dikala gempa jujur dan tanpa bersandiwara teduhnya seperti hujan dimimpi banyak puzzel yang tersusun rapi disini,dontknow
jakarta gempa lagi ga si,dontknow
ada yang goyang namun bukan gempa,dontknow
ini perasaan dong apa emg ada gempa ya,dontknow
bkn gempa kan yg barusan,dontknow
ada yang kerasa gempa,dontknow
ada gempa ya barusan,dontknow
eh gempa ga si barusan,dontknow
iki mau gempa udu sih,dontknow
barusan gempa kerasa ga si,dontknow
gempa apa gua yg pusing,dontknow
sensitif bgt sm yg namanya gempa,dontknow
td ada gempa apa gw yg oleng sih,dontknow
lu nya hbs kena gempa kali minnya ikutan bergetar,dontknow
jogja gempa gasih apa cm perasaanku aja,dontknow
gempa ngga sih,dontknow
gempa yaaaa,dontknow
jogja gempa,dontknow
ada yg ngerasain gempa ga woi,dontknow
demi apa ada gempa tapi aku gak nyadar lagi t t,dontknow
gaes kalian barusan ngerasa gempa gitu gak sih,dontknow
barusan gempa ya,dontknow
gaes kecapekan dan kurang tidur itu efeknya bisa kek ruangan goyang gt ya kirain gempa aku yg goyang,dontknow
barusan gempa kah min,dontknow
barusan gempa ya apa aku halusinasi,dontknow
bngstt kirain ada gempa ternyata gw yg pusing mana udh lari kenceng lg,dontknow
ini barusan gempa apa emg aku yg gliyer ya,dontknow
barusan ada gempa,dontknow
aku ngga kerasa gempa,dontknow
eh kok goyang ga gempa kan,dontknow
ada gempa ga sih guys,dontknow
itu mah gempa nya di hatimu doang,dontknow
barusan gempa apa aku yg mumet,dontknow
aku ngerasa kaya gempa tadi but idk perasaan doang kali,dontknow
jogja barusan gempa ya,dontknow
sumpahan emang kapan gempa,dontknow
hah barusan gempa,dontknow
lah klian ngerasa gempa ga siii di jogja,dontknow
barusan gempa gaksih guys,dontknow
lha ada gempa aku nggak kerasa masa,dontknow
wait barusan gempa,dontknow
gaes ada gempa dimana,dontknow
kok bisa ini kita ga ada yg kerasa gempa si,dontknow
tumben gempa kaga kerasa,dontknow
nggak semua gempa harus dirasakan wkwk,dontknow
padahal td baru flashback waktu dl gempa jogja,dontknow
lah emang gempa kan yak,dontknow
apakah barusan gempa di wilayah jogja,dontknow
emg jogja gempa,dontknow
apakah ada gempa barusan,dontknow
ketika gempa tidak menjadi penghalang kita untuk mencari jawaban kuis,dontknow
aku follow mba mbanya ga follback sedihnya udah brasa kena gempa hahahahaa,dontknow
sebagai anak kalimantan yg alhamdulillah gak pernah ngerasain gempa aku masi suka nderedek lemes kaget kalo ngerasa gempa,dontknow
hah gempa dimanaa,dontknow
loh gempa dmn,dontknow
siapa yg ngerasain gempa td hehe,dontknow
ehh iyaaa jadi beneran gempa ya,dontknow
ada yang kerasa gempa gak sih,dontknow
gw terlalu trauma sama gempa th walaupun yg kena di jatim tapi di klaten smpe kerasa dan yg lari keluar rumah cuman gw doang untung gw kaga teriak seperti biasanya,dontknow
lagi di km pas keluar ditanyain lu ga ngerasin gempa dan aku cuma hah,dontknow
lindu gempa javanese,dontknow
tadi ada gempa ko ak ga kerasa,dontknow
ini lagi gabut di kelas udah ngakak bareng gegara gempa,dontknow
ga kerasa gempa pdhl lg duduk di lantai harusnya kerasa dong ya kl duduk di lantai,dontknow
kalau gempa ikut goyang aja biar ga kerasa,dontknow
asik gempa,dontknow
pacitan gempa ya,dontknow
mau ngerasain gempa waktu nonton di bioskop malah gak kerasa,dontknow
pacitan emg sering gempa,dontknow
aku di jogja si tapi gtw gempa nya dmna,dontknow
kaum rebahan yg paling peka terhadap gempa,dontknow
sumpah ku ga kerasa kalo barusan ada gempa tolol banget mal,dontknow
gempa ngga sih gaes,dontknow
gempa bukan deh,dontknow
gak bisa bedain mana gempa mana mobil molen lewat,dontknow
kirain ada gempa ternyata badan goyang sendiri,dontknow
ngerasa ada gempa ga si apa cuma gw doang,dontknow
bekasi gempa,dontknow
ih gempa gak sih,dontknow
beneran gempa apa w halu dah,dontknow
et gempa ya,dontknow
ni ada gempa dimana lagi ni,dontknow
hah gempa apa,dontknow
is it only just my feeling or gempa atau feeling gue aja atau krn apa apasih gatau tbtb lampu kristal kamar gerak gerak gue pake earphone tbtb reflek nyopot,dontknow
sumbar gempa min,dontknow
barusan ada gempa ya,dontknow
eh serius ini gempa atau akunya yang pusing sih,dontknow
anjir kalo gempa dimana dah,dontknow
gempa di bogor bener gak si,dontknow
gempa dimana,dontknow
ini gempa ya,dontknow
hah serius ini sumatera gempa aku ga kerasa,dontknow
ini dimana yang gempa,dontknow
gempa dmnn ko nga ngerasa,dontknow
min barusan di wilayah medan ada gempa ya,dontknow
depok gempa,dontknow
ada gempa dimana,dontknow
gempa dimana ya sumbernya,dontknow
sqw yg dipekanbaru ada ngerasain gempa barusan,dontknow
gempa aku lompat tali tadi,dontknow
gempa kah barusan,dontknow
emang ada yg ngerasain gempa ya,dontknow
gw liat liat hastag gempa yang muncul ginian ajggg,dontknow
pada tidur siang kayaknya jadi ga terasa gempa,dontknow
min sumut gempa,dontknow
barusan kasur gerak gerak dah gempa,dontknow
gempa kecil apa cuma haluku,dontknow
tadi gempa bukan,dontknow
emang bener ya habis gempa,dontknow
gempa nya kerasa sampe daerah mana aja,dontknow
barusan ada gempa gak riau,dontknow
ih ga ngerasa gempa,dontknow
ha emg ada gempa,dontknow
gempa dimana tuch,dontknow
we gempa ya,dontknow
tapi gempa keknya,dontknow
itu td gempa apa gua doang si yang ngerasa,dontknow
ada yang dom sumatra gakkk barusan ada gempa gakkk,dontknow
barusan gempa apa aku sudah mulai oleng ya,dontknow
eh ada gempa ya,dontknow
yang di bogor ngerasain gempa nggak sih,dontknow
gempa dimana moots,dontknow
ada gempa gak si hmft,dontknow
beneran gempa atau efek gw laper,dontknow
ini tl gue gempa semua kenapasih,dontknow
beneran gempa ga sih,dontknow
gempa kah apa gua aja yg puyeng yakk,dontknow
tadi di bogor gempa bukan sih apa gue yg halu,dontknow
beneran gempa apa emang pusing aja gara lapar,dontknow
tl ak isinya gempa emg ada gempa dimna,dontknow
depok gempa barusan ya,dontknow
gempa dimana bro kok ak tnang tnang sj dsini,dontknow
nyari rezeki pake cara apa aja kaa pake hastag gempa oun jadi kaaa,dontknow
kok pada bilang geter gempa iyakah,dontknow
ada yg merasakan gempa barusan atau halu urang efek lapar,dontknow
ada yg kerasa gempa gak atau perasaan ku doang,dontknow
sukabumi gempa ga sih,dontknow
hey padahal biasanya ak peka sama gempa,dontknow
hah serius ada gempa,dontknow
ini gempa apa gue kurang darah,dontknow
hah emg gempa dimana ko aku ga ngeh,dontknow
apa cuma gw yg ngerasa ada gempa,dontknow
gempa apa kok gue ga ngerasa apa,dontknow
gempa a dmn sist,dontknow
punten kalian ngerasa ga gempa,dontknow
kok pada ngetwit gempa emang iya,dontknow
tl gue semua nanya gempa dimana trs yg mau jawab siapa,dontknow
hy ada gempa dimana,dontknow
hah gempa dimana,dontknow
setelah itu membuat invoice ord bu bentar bu gempa,dontknow
bapak bagaimana gempa di dadaku bapak,dontknow
emang gempa ya,dontknow
yang ngerasa gempa siapa kalian daerah mana,dontknow
