text,class_label
sejumlah wilayah di kota bogor mengalami longsor di saat hujan deras disertai angin kencang masih mengguyur,noneyewitness
banjir solok korban mulai terserang ispa bencana banjir dan longsor yang terjadi sejak sepekan terakhir membuat pemerintah kabupaten berencana memindahkan wargadarikawasan rawan,noneyewitness
laporan bencana banjir di daerah besut masa kg telaga nibong jalan dibuka,noneyewitness
wagub sumbar bantu rp juta untuk korban banjir bandang wakil gubernur wagub sumatra barat sumbar nasrul abit meninjau lokasi bencana,noneyewitness
laporan bencana banjir di daerah besut masa,noneyewitness
bismillah bantuan bencana banjir bbb,noneyewitness
wakil gubernur tinjau galodo solok selatan ini bantuan yang dibawa wakil gubernur wagub sumatera barat sumbar nasrul abit meninjau lokasi bencana galodo atau banjir bandang yang,noneyewitness
ketua umum palang merah indonesia solok selatan abdul rahman turut menyerahkan bantuan dari pmi sumbar di lokasi bencana banjir pakan rabaa timur jumat bantuan yang diberikan berupa hygen kit pcs,noneyewitness
badan penanggulangan bencana daerah bpbd solok selatan terus bekerja untuk membersihkan longsoran akibat banjir bandang di nagari pakan rabaa timur rabu pembersihan ini sangat diperlukan untuk dapat membuka,noneyewitness
bencana banjir ada fpi,noneyewitness
tragedi pos dipang bencana banjir lumpur di kampar tahun,noneyewitness
laporan bencana banjir di daerah besut masa,noneyewitness
banjir pantai timur khidmat malaysia buka bilik gerakan bencana assalamualaikum dan salam khidmat bacaan lanjut sila klik,noneyewitness
laporan bencana banjir di daerah besut masa,noneyewitness
assalamualaikum sahabat nu care uluran tangan anda sangat berarti bagi saudara kita korban bencana banjir dan longsor di solok selatan sumatera barat salurkan donasi anda melalui bank bri syariah norek,noneyewitness
banjir di terengganu semakin buruk apabila sejumlah mangsa daripada keluarga dipindahkan ke pusat pemindahan sementara pps di daerah besut setiu dungun dan hulu terengganu setakat jam malam ini ketua sekretariat jawatankuasa pengurusan bencana terengganu,noneyewitness
banjir andre rosiade sebut pembalakan kapolda musibah menjelang akhir tahun bencana silih berganti melanda sumatra barat sumbar hanya diguyuri hujan deras,noneyewitness
di lokasi bencana kami juga sempat berdialog dengan pak sal beliau adalah pemilik salah satu pemilik rumah yang hancur terkena banjir longsor beliau bercerita tentang kronologi kejadian anaknya hampir terseret banjir yang deras alhamdulillah selamat semua sekeluarga,noneyewitness
sementara itu semoga saudara saudara kita yang terlibat dengan bencana banjir di pelbagai kampung di dun hulu besut diberikan keselamatan dan kesejahteraan,noneyewitness
donasi untuk korban bencana banjir di maninjau dan rohul tidak ada sesuatu musibahpun yang menimpa seseorang kecuali dengan izin allah dan barang siapa yang beriman kepada allah niscaya dia akan memberi,noneyewitness
sebanyak empat buah pusat pemindahan sementara pps dibuka bagi menempatkan seramai mangsa banjir daripada buah keluarga ketua sekretariat jawatankuasa pengurusan bencana,noneyewitness
mangsa banjir yang dipindahkan ke pusat pemindahan sementara pps di besut dan setiu terengganu meningkat kepada orang dari keluarga sehingga jam petang ini ketua sekretariat jawatankuasa pengurusan bencana terengganu,noneyewitness
humas polresbukittinggi polres bukittinggi bantu korban bencana tanah longsor tanjung sani kabupaten agam masih ingat dalam benak kita dan belum terlupakan terjadinya banjir bandang dan,noneyewitness
bank nagari peduli salurkan bantuan ke korban bencana solok selatan bank nagari peduli salurkan bantuan untuk korban bencana banjir bandang yang menerjang,noneyewitness
jakarta sudah habis musim kemarau api musim penghujan banjir jakarta tidak bersahabat air dan apinya bencana emtah karna kebodohan kecerobohan keserakahan tanah jakarta sedang gelisah jgn lagi buat marah,noneyewitness
machang dah mula naik air banjir paras sederhana doakan kami tidak ditimpa bencana rumah belakang hostel azra dah naik air dah,noneyewitness
hujan berterusan lagi pagi ini lebat sepanjang malam semalam hujan turun berterusan notis kesiapsiagaan sudah ditularkan pekan sg lembing mula terkesan mohon doa semua agar terhindar drpd bencana,noneyewitness
banjir solsel akses menuju jorong manggis mulai terbuka memasuki hari keempat pasca bencana yang menghantam nagari pakan rabaa timur kecamatan koto parit gadang,noneyewitness
assalamualaikum wsalam menjawab salam selamat pagi salam sejahtera semoga warga pantai timuq tabah menghadapi bencana banjir,noneyewitness
kamu sepatutnya menasihati fokus pada isu banjir yg sedang melanda negara sekarang setakat ini belum ada kak wan tweet berkenan bencana ini tengok bijak ambil kesempatan team media kak wan tak pandai buat kerja la,noneyewitness
bencana banjir sedang melanda negara so ada baiknya fokus pada musibah tersebut dah ada menteri ambil alih tugas tpm dengan menunjukkan perihatin melalui media sosialnya kak wan sebagai pengerusi bencana alam kenala mendahului menteri yg sedang nak kukuhkan cengkaman tu,noneyewitness
banjir the akad must go on pengantin musim banjir dalam bencana pun boleh dapat gambar cantik kudos to the photographer,noneyewitness
semoga allah melindungi rakyat malaysia khususnya penduduk pantai timur daripada bencana banjir yang lebih teruk,noneyewitness
apa barang pengurusan bencana pandai lah rakyat lari dari banjir main politik lagi bagus duit pun banyak boleh dapat setakat rakyat ni ala pergilah mati asalkan kaya main politik betul tak,noneyewitness
sebagai bentuk kepedulian terhadap musibah bencana banjir dan longsor di kab solok selatan dan kab agam sumatera barat indosat ooredoo memberikan layanan kesehatan trauma healing pemberian makanan bernutrisi untuk anak melalui program mobil klinik,noneyewitness
pengurangan risiko bencana tanah longsor banjir halo mahasiswa kesmas se indonesia badan nasional penanggulangan bencana bnpb menghimbau peningkatan kewaspadaan terhadap potensi bencana hidrometrologi seperti banjir dan tanah longsor,noneyewitness
kadang terfikir orang yang bencana banjir yang ada ternak lembu how mereka survive semoga dipermudahkan,noneyewitness
antara panduan semasa dan sebelum bencana banjir umrp t rela tangkak,noneyewitness
pasir mas kelantan catat jumlah tertinggi mangsa iaitu mangsa daripada keluarga diikuti kota bharu dengan mangsa daripada keluarga dan pasir puteh melibatkan mangsa daripada keluarga setakat petang ini info bencana jkm,noneyewitness
mangsa di kelantan terus meningkat kepada orang daripada keluarga pada pukul petang ini berbanding mangsa daripada keluarga tengah hari tadi info bencana jkm,noneyewitness
statistik keseluruhan bencana banjir dapatkan info terkini melalui aplikasi infobencanajkm boleh muat turun di play store bagi pengguna android,noneyewitness
teruci chaprendang salurkan bantuan untuk korban banjir di solsel komunitas terios rush yang tergabung dengan teruci chaperendang sumbar mengunjungi korban bencana banjir bandang,noneyewitness
nak nak banjir ni mintak tolong doa semoga allah selamatkan semua kertas kertas spm semua calon spm tahun ni daripada bencana banjir aamin,noneyewitness
bagi pas banjir bukan diihat sebagai bencana tapi pesta air mcm songkran di thailand,noneyewitness
banjir dan longsor yang melanda wilayah provinsi bengkulu mulai jumat malam hingga sabtu siang mengakibatkan sejumlah ruas alan dan jembatan rusak bahkan ada yang tak bisa dilalui,noneyewitness
dua orang ibu hamil korban bencana banjir yang tinggal di pengungsian balai adat nagari pakan rabaa timur kec koto parik gadang diateh kpgd kab solok selatan mendapatkan pelayanan pemeriksaan usg dari,noneyewitness
teruci sumbar salurkan bantuan korban banjir bandang di solsel puluhan unit kendaraan terios dan rust yang tergabung dengan kelompok teruci chaperendang sumbar mengunjungi korban bencana banjir,noneyewitness
pkpu sumbar berikan trauma healing pada anak korban bencana solsel relawan pos keadilan peduli ummat pkpu human initiative sumatra barat hadir di tengah tengah pengungsi bencana banjir,noneyewitness
tembus daerah tersulit pmi salurkan bantuan korban bencana di solsel palang merah indonesia pmi sumatera barat bersama pmi solok selatan tembus lokasi bencana banjir bandang yang tersulit,noneyewitness
bencana meteorologi banjir kekeringan dan topan badai,noneyewitness
press release bencana rokan hulu rohul bem fisip nakhoda perubahan ikuti car free day cfd untuk galang dana pekanbaru bem fisip bersama sama keliling area car free day cfd guna penggalangan dana untuk korban bencana banjir rokan hulu riau,noneyewitness
laporan bencana banjir di daerah besut jln ft seberang jerteh ke sempadan kelantan kg lampu kg gong kedak dan kg nangka ditutup untuk kenderaan ringan,noneyewitness
rakyat pantai timur bakal berhadapan ujian kemungkinan bencana banjir terdahulu kerajaan bawah tadbiran bn telah diuji kini masanya kerajaan rakyat ph akan ambil alih siapsiaga menghadapi bencana diperingkat,noneyewitness
hanafiah mat minta semua mangsa banjir bersabar dan mengikuti arahan yang dikeluarkan pihak jawatankuasa pengurusan bencana,noneyewitness
laporan bencana banjir di daerah besut jln t jerteh ke keruak kg batu ditutup untuk semua kenderaan,noneyewitness
laporan bencana banjir di daerah besut jln ft k trg ke kota bharu kg padang landak di tutup lorong sebelah kiri untuk semua kenderaan,noneyewitness
waspada hadapi bencana banjir mb terengganu,noneyewitness
laporan bencana banjir di daerah besut masa jln kg jerubun ditutup kepada kenderaan ringan,noneyewitness
bantu korban banjir di kabupaten solok selatan indosat siagakan mobil klinik di kecamatan bencana banjir yang terjadi di beberapa kecamatan di,noneyewitness
laporan bencana banjir di daerah besut masa jln kg lampu ditutup kepada kenderaan ringan,noneyewitness
bencana dalam kajian saya orang islam melaksanakan solat hajat memohon diturunkan banjir surut dan hujan berhenti adalah sebahagian daripada psychology coping,noneyewitness
bila buka fb ramai kawan kawan yang sedang mengalami bencana banjir semoga dipermudahkan urusan korang semua stay safe,noneyewitness
pemprov sumbar serahkan bantuan rp juta untuk korban galodo solsel pemerintah provinsi sumatera barat menyerahkan bantuan bagi korban bencana banjir bandang dan longsor yang,noneyewitness
bantuan bagi warga terdampak bencana banjir bandang solok selatan mengalir,noneyewitness
banjir redam ratusan rumah di karawang,noneyewitness
operasi tanggap darurat bencana pmi banjir bandang golodo di kab agam dan kab solok selatan melaksanakan amanah negara uu no dan mandat gerakan internasional palang merah dan bulan sabit merah,noneyewitness
ratusan kalamullah yang terrendam banjir bandang hampir meter tahun lalu di pacitan salah satu momen ini menjadi cikal terbentuknya team tanggap bencana wiis berkiprahlah tiada kata lelah,noneyewitness
bnpb kirim bantuan senilai rp juta untuk warga terdampak bencana banjir bandang solok selatan badan nasional penanggulangan,noneyewitness
bantuan bagi korban bencana banjir solok selatan mulai mengalir badan nasional penanggulangan bencana bnpb melalui,noneyewitness
bnpb terus kirim tambahan bantuan untuk korban banjir bandang solok selatan badan nasional penanggulangan bencana bnpb terus mengirimkan bantuan kepada para,noneyewitness
kecamatan di karawang dilanda banjir antara news jawa barat,noneyewitness
kita doakan semoga seluruh mangsa banjir dilindungi daripada bala bencana amin,noneyewitness
jakarta banjir cianjur gimana,noneyewitness
berita di awal tahun banjir melanda jakarta dan bekasi semoga bisa cepat surut kembali,noneyewitness
awal hr ini jkt dihadiahi dengan banjir mantaaaaap,noneyewitness
tabalong banjir semoga cepat surut,noneyewitness
tetap waspada sahabat prb yg ada di jabodetabek sekitarnya karena hujan dari kemarin sore masih awet ada potensi genangan banjir di beberapa titik mari cek di aplikasi personal mu koordinasi dan informasikan kondisi genangan diwilayahmu dengan petugas di bpbd terdekat,noneyewitness
jakarta banjir cianjur gimana mau pulang kampung nih besok,noneyewitness
memasuki awal tahun jakarta ku banjir,noneyewitness
banjir bengkulu menelan korban jiwa,noneyewitness
lagi sarapan bersama terus ditelpon tetangga di jatiwaringin katanya rumah kami terendam banjir auto semua pusing,noneyewitness
semoga warga yang terkena dampak banjir selalu diberi ketabahan,noneyewitness
hujan lebat banjir terjadi di sejumlah wilayah di jakarta antara news jawa barat,noneyewitness
hujan memang merata diseluruh wilayah jawa barat banten dki jadi wajar saja klo banjir,noneyewitness
perumahan mutiara gading timur terisolir banjir,noneyewitness
innalillahi thn di buka dgn banjir di mana,noneyewitness
jakarta banjir di hari pertama streaming breaking news,noneyewitness
dapat kabar kalo rumah nenek dan sodara teredam banjir di chandra auto jdi ga enak buat jalan,noneyewitness
ini jabodetabek pada banjir semuaa,noneyewitness
awal tahun jakarta sudah mendapat hadiah banjir semoga ini bukan tanda tahun tahun bencana karena hujan itu merupakan rahmat sehingga semoga tahun menjadi tahun yg penuh keberkahan,noneyewitness
info kp bulak semanan rt rw kel semanan kalideres jakbar banjir setinggi dada orang dewasa,noneyewitness
sungguh lelap sampe ga kebangun ditelponin orang rumah gara jalanan ke stasiun pada banjir,noneyewitness
gimana nih amankah bekasi katanya banjir di mana,noneyewitness
ratusan rumah di belitung terendam banjir,noneyewitness
semoga cepat dibantu sodara sayah di bekasi galaksi juga banjir,noneyewitness
banjir bengkulu ribu warga mengungsi orang meninggal,noneyewitness
buat yg di jakarta terkena banjir mohon bersabar dan semoga diberikan ketabahan dalam menjalaninya dan juga lebih bersabar lagi kurang tahun sidia,noneyewitness
innalilahi wainna ilayihi rojiun turut berdukacita yg dalam atas musibah banjir lonsor bengkulu,noneyewitness
banjir bengkulu pertamina terus upayakan distribusi ke spbu,noneyewitness
lagi ditinggal liburan bentar jakarta banjir apa kabar kasurku bantalku bonekaku laptopku bajuku kulkas yaallah,noneyewitness
hujan lebat dan banjir di beberapa titik,noneyewitness
banjir jakarta ribuan warga mengungsi,noneyewitness
bangun di fotoin komplek rumah kerendem banjir tinggi,noneyewitness
info penampungan pengungsi banjir masjid nuur alaa nuur bagi yang ingin berdonasi makanan cepat saji matang ke pengungsi disini bisa kirim langsung ke lokasi di masjid nuur alaa nuur masnan,noneyewitness
intensitas hujan tinggi buat sungai meluap desa di sigi diterjang banjir via,noneyewitness
banjir makin tinggi sepaha bhp kelurahan dukuh kecamatan kramat jati jakarta timur masih hujan deras,noneyewitness
ratusan rumah di belitung terendam banjir petugas evakuasi ibu hamil,noneyewitness
berita banjir landa kawasan jakarta membuat tagar aniesdimana sempat merajai,noneyewitness
tanjung tabalong banjir besar semoga bencananya cepat berlalu,noneyewitness
kemang banjir ek tp ini gue di rumah kakak gue di kodau,noneyewitness
yaallah ak lg d rumah sodara d rmh ak banjir smpe masuk leptop sm tas sekula ku basah yarabb huhu gmn ni huhu leptop gua anjengggggggggg mana core bakal mahal klo rusak,noneyewitness
gk cuman jakarta mas yg banjir semua daerah sampe ke cipali mudahan dgn adanya banjir ini cebong pada hanyut ya,noneyewitness
banyak yang banjir mana gede bgt takut ada yg roboh,noneyewitness
banjir bengkulu pertamina optimalkan distribusi bbm dan elpiji,noneyewitness
krg tau ya klo delima yg psti depan pasar kopro jl manggis tanjung duren barat banjir smua,noneyewitness
dapat info dari tetangga rumah di whats app komplek perumahanku banjir sudah beberapa tahun tak seperti ini banjir kembali datang,noneyewitness
hujan deras sejak jumat bengkulu dikepung banjir dan longsor,noneyewitness
orang meninggal dan jiwa mengungsi akibat banjir di wilayah jakarta,noneyewitness
skrng amuntai dpt banjir kiriman dari tanjung,noneyewitness
sebanyak ribu warga di bengkulu jadi korban banjir longsor data sementara orang tewas dan orang hilang akibat banjir di wilayah bengkulu,noneyewitness
hujan deras yang mengguyur jakarta sejak selasa sore hingga rabu membuat sebagian wilayah ibu kota terendam banjir,noneyewitness
perumnas iii bekasi timur dan sekitar nya banjir lumpuh total,noneyewitness
kawasan industri pulogadung terendam banjir,noneyewitness
saat alloh mentakdirkan hujan jan dan banjir di hampir seluruh jakarta artinya harus belajar lagi memahami nikmat mana yang engkau ingkari,noneyewitness
tahun baru di jkt disambut dgn hujan deras dan banjir,noneyewitness
bekasi jakarta banjir mari cabut kabur balik semarang wkwk,noneyewitness
bogor udah jam nonstop ujan terus dan ujannya ga cm gerimis tp ujan yg lumayan gede gt bahkan dini hari td ujannya deras bgt ini jkt banjir ga ya,noneyewitness
iya mungkin bbrp banjir soalnya ujannya lumayan deres sih dari semalem,noneyewitness
banjir yang melanda kawasan pesisir kabupaten tangerang banten akibat meluapnya sungai cisadane di kecamatan teluknaga menyisakan lumpur yang masuk ke rumah warga setempat,noneyewitness
cm di jl gerbang pemuda senayan bagi kendaraan sejenis sedan dihimbau agar tidak melintas,noneyewitness
korban tewas banjir bengkulu bertambah jadi orang,noneyewitness
yang daerah nya kena banjir semoga cepet surut ya,noneyewitness
eh heri banjir anjir sebekasi keknya,noneyewitness
besok udah balik jakarta loh semoga gada banjir,noneyewitness
jakarta terendam banjir,noneyewitness
kasian ih naroggong rawalumbu pd banjir,noneyewitness
banjir yang melanda kampung melayu mulai berangsur surut sabtu sore,noneyewitness
selamat menikmati banjir dan awla thn,noneyewitness
wkakakakak rawalumbu narogong banjir beb untung komplek ku elit,noneyewitness
coba dong pada apdet banjir nya,noneyewitness
mohon perhatian kompleks bermis kelapa gading jakarta utara banjir januari,noneyewitness
mantep kan hari pertama jakarta banjir,noneyewitness
orang meninggal dunia dan mengungsi akibat banjir di jakarta,noneyewitness
cuma berharap bogor jangan banjir biar jakarta baik aja,noneyewitness
kasian temen temen aku bangun rmhnya pd banjir kok bnyk bgt si yg kebanjiran smpe trending,noneyewitness
banjir mah kaga tp ini kamar gue bochor jadi becek yaallah,noneyewitness
jadi ceritanya jam tadi gue gbs kerumah krn akses jalan gede kekomplek itu kerendem banjir dan gue gaberani bablasin mobil lewat itu jalan kan daripada daripada yekan,noneyewitness
gue takut pas otw kerja banjir juga dijalan anjir gimana ini kerjanya,noneyewitness
semoga yang tempatnya kena banjir cepet surut ya guys kalo ga surut surut please ngungsi dulu yah hati hati juga takut ada ular yang kebawa banjir stay safe,noneyewitness
kp duri rt rw duri kosambi cengkareng jakarta barat banjir mulai menggenang pkl wib,noneyewitness
pagi pagi subuh bangun diawal ini nengok depan rumah banjir sedengkul,noneyewitness
ganti tahun langsung disambut banjir warbiasah,noneyewitness
bilangin adri banjir ke arah tmpt dia udah hampir semeter tuh klo kata tmc polda,noneyewitness
aku juga sama kaya gituu hujan teruus ini juga matj listrik emang biasanya banjir kah dom manaaa kamu,noneyewitness
ya allah ini jakarta mana yg banjir,noneyewitness
kemang ifi bekasi banjir,noneyewitness
kok story temen w pada banjir semua rumahnya da pa neh,noneyewitness
stay safe yg kena banjir,noneyewitness
hujan tak kunjung berhenti desa di bima ntb terendam banjir via,noneyewitness
throwback banjir,noneyewitness
terimakasih hujan awal tahun kos ku banjir,noneyewitness
tujuh titik daerah di jakarta selatan mengalami banjir tinggi muka air di wilayah tersebut di atas satu meter,noneyewitness
warga kompleks bppt meruya jakarta barat dilanda banjir seorang penduduk heran karena sepanjang hidupnya baru kali ini rumahnya kebanjiran,noneyewitness
enggk hanya di jakarta aja rata tanggerang selatan dari semalem hujan enggk berhenti emang udah langganan banjir setiap tahun nya jakarta itu dulu nya rawa kenapa banjir karena beton udah ada dimana enggk ada resapan untuk air dan kita semua harusnya sadar jngan buang samph,noneyewitness
warga kelurahan pengadegan mengungsi akibat banjir jumat siang,noneyewitness
banjir eh air ngantri masuk saluran di kompleks rumah di jaktim hari ini terparah sepanjang sejarah penduduk jakarta yg sedang di luar kota perlu monitor kondisi rumah selamat tahun baru,noneyewitness
selain kawasan jakarta timur jakarta barat dan jakarta pusat kawasan jakarta utara juga kebanjiran kawasan kelapa gading dilaporkan banjir,noneyewitness
iyaa coba liat berita deh di beberapa wilayah jakarta udah banjir di depok juga dari semalem hujan gak berenti,noneyewitness
rumah lu masi kena banjir yoo sedi bgt ni kayak dulu gasiii,noneyewitness
dimana mana sdh pada banjir ini beh mhn doa agar saudara kita selalu dlm lindungan allah swt,noneyewitness
mohon penanganannya didatangkan pompa dan team terkait saluran tidak lancar dan menyebabkan banjir di jl flamboyan iv komplek kehakiman no sunter jaya rt rw kelurahan sunter jaya kecamatan tanjung priok jakarta utara,noneyewitness
banjir di komplek bumi bintaro permai akibat meluapnya kali pesanggrahan mohon bantuannya segera pak,noneyewitness
ada banjir jalan margonda arief rahman hakim macet banjir dilaporkan terjadi di,noneyewitness
banjir melanda sekitar underpass padalarang bupati bandung barat ancam hentikan proyek kereta cepat berita trans lewat,noneyewitness
semoga banjir segera surut pengalaman sendiri bikin paham gimana capeknya,noneyewitness
selamat pagi pagi ini disambut dengan banjir di wilayah jadetabek yang abis pesta semalam coba dicek sampah nya sudah dibuang pada tempatnya,noneyewitness
berita banjir di tol cipali,noneyewitness
semoga yang terkena banjir airnya segera surut stay safe ya teman teman,noneyewitness
ku awali halaman tahun dengan rumah kebanjiran thread curhat,noneyewitness
pak jakarta banjir besar sejak terakhir di salah satu titik di kelurahan kuningan barat banjir sudah di atas perut orang dewasa dan masih naik mohon lakukan sesuatu dan semangat pak,noneyewitness
stalking akun yg lagi ngepost area banjir,noneyewitness
jakarta banjir ya liat ni si pak gubernur bakal bikin excuse apa lg air ga nyerap ke tanah lah ngantri masuk gorong lah dll,noneyewitness
lapor banjir di jalan satria jelambar grogol jakarta barat rptra jelambar,noneyewitness
cobaan di awal tahun baru banjir,noneyewitness
mantap bngt yaa harbar udah nyambut dengan banjir,noneyewitness
bnpb imbau semua pihak waspadai dampak susulan banjir bengkulu,noneyewitness
semoga di awal taun yg banjir dimana mana ini menjadi petanda banjir rejeki amiiin,noneyewitness
apa gak bosan kedatangan banjir terus,noneyewitness
sebanyak ribu warga di bengkulu jadi korban banjir longsor data sementara orang tewas dan orang hilang akibat banjir di wilayah bengkulu,noneyewitness
tolong pemprov dki palmerah jalan inspeksi banjir ini kali nya meluap sampe pemukiman warga kasian yg punya bayi,noneyewitness
banjir bandang melanda babakan madang bogor,noneyewitness
di beberapa tempat udh banjir mb ul awet bgt hujannya sampe skrg,noneyewitness
iya bersyukur bgt km g kena banjir huhu masi ujan di kota km,noneyewitness
banjir verr yaampunn moga cepet surut yaa,noneyewitness
yaa allah lihat update tmn kena banjir dimana semoga hujan nya berhenti dan banjir segera surut,noneyewitness
semoga diberikan ketabahan dan smga banjir cpt surut tanpa ada susulan,noneyewitness
untuk warga yang terdampak banjir harap waspada terhadap aliran listrik ya jika belum dipadamkan dari pusat mohon matikan meteran rumah sendiri terimakasih,noneyewitness
ya ampun orang pd begadang tp aku tidur dari jam bangun bangun jam segini dapet chat dr nanyain di rmh banjir kaga kek nothing special gt di hidup w knp si,noneyewitness
jakarta banjir ya,noneyewitness
disambut dgn banjir dmn mn selamat pagi,noneyewitness
ujan banjir dimana mana untungnya lg tanggal merah,noneyewitness
min boleh info kontak bantuan banjir untuk daerah tangsel minta tolong ya tks kavling setiabudi rt kreo larangan tangerang selatan,noneyewitness
bingung lho kudu pulang lewat mana dimana mana banjir,noneyewitness
ciba cek berita tuh banjir semua,noneyewitness
banjir depan sarinah,noneyewitness
semoga para korban banjir selalu diberi kekuatan dan kesabaran,noneyewitness
temen gue di bekasi banjir nder,noneyewitness
hah banjir nya tinggi gak aku liat berita ada yang sampe sepinggang,noneyewitness
banjir di stasiun tanah abang januari,noneyewitness
banjir di jakarta warga meninggal dan mengungsi,noneyewitness
breaking news di tv one banjir melanda jakarta stay save ya teman yg terkena banjir baik di jakarta ataupun di wilayah lain,noneyewitness
daerah gang delima situ banjir kah,noneyewitness
mohon info titik banjir dimana saja yah sy dr kelapa gading mau ke pluit village menggunakan mobil pribadi thanks,noneyewitness
apakah tol cipali saat ini masih banjir,noneyewitness
hujan deras yang melanda pekanbaru sejak sore hingga malam hari mengakibatkan sejumlah titik ruas jalan terendam banjir akibatnya pengendara motor kesulitan melanjutkan perjalanan ada yang kejebak hujan,noneyewitness
laporan jkt banjir daerah kelurahan gunung kebayoran lama foto dari teman tolong yg tau info akses bantuan trims,noneyewitness
semoga banjirnya ceper surut yaa huhuhu stay safe kmnya ya di rumah ku juga smlm banjir tapi ga setinggi ini,noneyewitness
waspada banjir susulan bpbd subang meluncur ke lokasi banjir bandang,noneyewitness
hujan sepanjang malam kasian yg banjir,noneyewitness
welcome jam hujan mengakibatkan banjir,noneyewitness
banjir kembali terjang tumbang samba katingan,noneyewitness
page of nya jakarta di tahun adalah banjir semoga saudara kita yang terdampak selalu dalam lindungan nya aamiin,noneyewitness
min di setu cikarang barat banjir air sudah mulai bertamu ke rumah sejak subuh,noneyewitness
hujan dari kemarin sore sampe pagi ini kalo gak banjir yaa itu bohong,noneyewitness
banjir ciliwung pasokan air bersih terhambat lewat depok,noneyewitness
turut berduka bagi teman yang terdampak banjir,noneyewitness
banjir setengah badan d kp baru halim perdana kusuma jakarta timur,noneyewitness
barusan jg telp bokap gadibolehin pulang dulu karna dirumah banjir lah makin kepikiran tar klo rumahnya hanyut gimanaaa,noneyewitness
iya kek nyaa semoga tidak banjir,noneyewitness
awal tahun baru dikasih kejutan banjir,noneyewitness
yah sedih kok malah banyak yg kena banjir semoga cepet surut,noneyewitness
awal tahun diawali dengan hujan seharian dan banjir dimana mana untung hari ini libur kalo misalkan ngga gw gimana berangkatnya dong,noneyewitness
semangat yang rumahnya banjir aku doain cepet surut ya,noneyewitness
semoga malam ini banjir di bengkulu cepat surut,noneyewitness
gubernur bengkuku serahkan bantuan korban bencana banjir,noneyewitness
semua story pertama di adalah banjir,noneyewitness
iye ni da d teriakin banjir sm emak w ttp ae tidur blm aje kasurnya ngambang,noneyewitness
mamaku membawa kabar banjir,noneyewitness
jadetabek banjir nya bogor ga ikutan pantesan liat tmen ngerayain tahun baru di bogor kaget kok cerah aja njir sdangkan gua hampir gabisa balik dri naga wkwkwkw,noneyewitness
sambut tahun baru dengan banjir tampaknya paling parah sepanjang sejarah di wilayah jatibening bekasi,noneyewitness
sudirman stasiun sudirman saat ini tidak melayani krl karena banjir fajri,noneyewitness
pasar cipadu hujan deras angin kencang petir di cipadu trade center tdk banjir krn dataran tinggi tp belum bisa cek apakah di masjid persis pasar cipadu krn agak rendah update kondisi daerahmu gmn infonya bermanfaat utk yg terjebak jalan,noneyewitness
kompas tv tweeted breaking news banjir landa jakarta,noneyewitness
stay safe mutual ku yang kena banjir,noneyewitness
semoga sgera surut yg trkena banjir,noneyewitness
tanjung tabalong banjir besar semoga bencananya cepat berlalu,noneyewitness
korban tewas banjir bengkulu bertambah jadi orang via,noneyewitness
pintu air manggarai siaga dua banjir,noneyewitness
emg sklh gapernah banjir ya,noneyewitness
kompleks bermis kelapa gading jakarta utara banjir januari,noneyewitness
banjir di jakarta puluhan motor mogok di kampung melayu,noneyewitness
pulo gebang banjir cc,noneyewitness
iyaya banyak yang kebanjiran kasian tahun barunya disambut sama banjir,noneyewitness
titik di jakarta selatan terendam banjir warga dievakuasi tujuh titik daerah,noneyewitness
iya banyak yg banjir semoga cepet surut yg kebanjiran ya,noneyewitness
ka info dong sekarang masih banjir gak saya hari ini kerja lewat sana kalau emang banjir biar bisa info ke tempat kerja makasih ka,noneyewitness
banjir bengkulu meluas ribu warga mengungsi dan orang meninggal,noneyewitness
rumah terendam jiwa terancam solok tanahdatar dilanda banjir dan longsor curah hujan tinggi sejak beberapa hari terakhir menyebabkan sejumlah daerah di sumatera barat dilanda bencana banjir dan longsor berita selengkapnya di,noneyewitness
sejumlah wilayah di dki jakarta terendam banjir di awal tahun rabu,noneyewitness
hujan dari sampai jadi inget yang bilang kalau mengatasi banjir dan macet lebih mudah jika jadi presiden,noneyewitness
alhamdulilaah rumah ga banjir tapi belom pulang lagi ini,noneyewitness
banjir kotanya tetap bahagia warganya selamat tahun baru,noneyewitness
jakarta depok bogor tangerang bekasi banjir tolong pak anies segera ditangani termasuk yg tol laut cipali biar pembencimu terhibur,noneyewitness
banjir di kelapa gading jakarta utara semoga segera teratasi dan cepat surut kembali,noneyewitness
banjir setinggi m di kampung duri rt rw duri kosambi cengkareng jakarta barat mohon di padankan sementara karena air semakin tinggi,noneyewitness
wkwk ada bnernya jga dari semalem hujan alhamdulilah ga banjir hihi,noneyewitness
di komplek ku hanya dua jln yg g kena banjir termasuk rumahku kering tp kasian yg lain kebanjiran,noneyewitness
kalau daerah penyokong jakarta aja udah banjir ya wasalam jakarta,noneyewitness
tanggap banjir dan tanah longsor pemprov bengkulu kerahkan penanggulangan,noneyewitness
tahun baru disambut dengan banjir di jakarta bagaimana daerahmu,noneyewitness
ini hujan dri tadi malam deres amat curiga banjir dimana ini mah selamat tahun baru buat kamu yg sudah berhasil melewati hal berat tahun lalu dan masih tetap berdiri sampai tahun ini selamat kalian luar biasa,noneyewitness
hujan dari sore ke pagi keinget banjir tragedi basement uob plaza,noneyewitness
